,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
254,0.2765252113342285,0.011945241996281384,0.05172896385192871,0.002421178880837975,False,,entropy,10,log2,2,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.813953488372093,0.8992248062015504,0.8372093023255814,0.8984375,0.8556564922480622,0.03603955120814462,128,0.9077997111218103,0.9135772749157439,0.9549831487722678,0.91478093403948,0.9498409591387326,0.9281964055976069,0.01997866518293544,116,0.8428571428571429,0.8309859154929576,0.9037037037037037,0.851063829787234,0.8992248062015503,0.8655670796085178,0.030030607889305748,129
309,1.0820992946624757,0.2205547772714877,0.1287924289703369,0.03188859407053309,False,balanced,gini,20,auto,2,2,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.7984496124031008,0.8914728682170543,0.8372093023255814,0.8828125,0.8478803294573645,0.034690742933977066,345,0.9104477611940298,0.9118921521425133,0.9520943668753009,0.9183919114106884,0.9481282114020063,0.9281908806049077,0.018140344254619915,117,0.8428571428571429,0.8142857142857143,0.8955223880597015,0.8489208633093526,0.8854961832061069,0.8574164583436035,0.029613992345813564,354
165,0.6133530139923096,0.011018277354741195,0.07511024475097657,0.002869039567090273,True,balanced,entropy,20,auto,2,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.8294573643410853,0.8837209302325582,0.8449612403100775,0.8984375,0.8587572674418604,0.027242741428805527,52,0.9053923928743379,0.9097255657197881,0.9530572941742899,0.9186326432354357,0.9540004893564962,0.9281616770720695,0.02114979414415518,118,0.8489208633093526,0.8450704225352113,0.887218045112782,0.8571428571428571,0.9007633587786259,0.8678231093757658,0.022137167910750207,68
95,0.5967488765716553,0.006861672892500258,0.07204060554504395,0.005025177910655562,True,,entropy,,log2,2,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8217054263565892,0.8217054263565892,0.8992248062015504,0.8527131782945736,0.8984375,0.8587572674418604,0.034624706261199664,52,0.9039480019258546,0.917910447761194,0.9516129032258065,0.9142994703899855,0.9530217763640811,0.9281585199333844,0.02025603631341614,119,0.8368794326241135,0.8391608391608391,0.9037037037037037,0.8633093525179857,0.9007633587786259,0.8687633373570535,0.028870288542098343,43
31,0.576662254333496,0.008206532726308953,0.0772289752960205,0.006748310878517486,True,,gini,20,log2,2,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.8217054263565892,0.8837209302325582,0.8527131782945736,0.90625,0.8587693798449612,0.03208300994407617,41,0.912614347616755,0.9138180067404911,0.9494463168030813,0.9118921521425133,0.9530217763640813,0.9281585199333844,0.0188850107156791,119,0.8428571428571429,0.8391608391608391,0.887218045112782,0.8633093525179857,0.9090909090909091,0.8683272577479316,0.026620004570698387,52
337,0.6090930461883545,0.0075576046747035655,0.07751898765563965,0.007805072439160245,False,balanced,entropy,10,auto,1,2,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.8294573643410853,0.8992248062015504,0.8217054263565892,0.890625,0.8540939922480622,0.03356858938125481,182,0.9027443428021185,0.9181511795859413,0.9545016851227732,0.9140587385652383,0.9510643503792512,0.9281040592910645,0.02080122922099008,121,0.8428571428571429,0.8450704225352113,0.9037037037037037,0.8345323741007193,0.8939393939393939,0.8640206074272342,0.028797359466513885,176
338,0.37464427947998047,0.08914743072225348,0.058334636688232425,0.014833573875909603,False,balanced,entropy,10,auto,1,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8217054263565892,0.8062015503875969,0.8837209302325582,0.8449612403100775,0.890625,0.8494428294573643,0.033257227037161566,315,0.9027443428021185,0.9152623976889744,0.9530572941742899,0.9193548387096774,0.9500856373868363,0.9281009021523794,0.019952072627997267,122,0.8368794326241135,0.8226950354609929,0.887218045112782,0.8571428571428571,0.8939393939393939,0.8595749528560279,0.027662918847104413,316
215,0.5457207202911377,0.011922675417379226,0.08294558525085449,0.003461555966685332,False,,gini,20,auto,2,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8372093023255814,0.813953488372093,0.8992248062015504,0.8372093023255814,0.8828125,0.8540818798449614,0.031758425279047695,203,0.9138180067404911,0.9152623976889744,0.9477611940298507,0.9162253249879634,0.9473941766576951,0.9280922200209949,0.015928683386517612,123,0.8489208633093526,0.8309859154929576,0.9037037037037037,0.851063829787234,0.8854961832061069,0.864034099099871,0.026544750160534425,175
324,0.301358699798584,0.010394821189627139,0.05226988792419433,0.0025086328272154747,False,balanced,gini,,auto,2,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8217054263565892,0.813953488372093,0.8837209302325582,0.8294573643410853,0.890625,0.8478924418604652,0.03251835337839111,335,0.9121328839672604,0.9135772749157439,0.9530572941742897,0.9183919114106884,0.9432346464399315,0.9280788021815829,0.016804922677358624,124,0.8345323741007193,0.8285714285714286,0.887218045112782,0.8428571428571429,0.8923076923076922,0.857097336589953,0.027102451216289486,360
63,0.9023395538330078,0.22345460986670235,0.10180578231811524,0.032338154551699985,True,,entropy,10,log2,2,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.8217054263565892,0.8837209302325582,0.8527131782945736,0.8984375,0.8572068798449612,0.029844735115044898,82,0.9041887337506018,0.912614347616755,0.9501685122773231,0.9186326432354357,0.9547345241008074,0.9280677521961845,0.020482171936093346,125,0.8428571428571429,0.8368794326241135,0.887218045112782,0.8633093525179857,0.9007633587786259,0.86620546637813,0.02469544223016677,107
99,0.6162192821502686,0.019327465340024982,0.09077248573303223,0.025003852448785443,True,balanced,gini,10,auto,1,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8372093023255814,0.8062015503875969,0.8992248062015504,0.8372093023255814,0.921875,0.8603439922480621,0.04312682314960685,22,0.9090033702455464,0.9138180067404911,0.9516129032258065,0.9126143476167549,0.953266454612185,0.9280630164881568,0.019973293399590416,126,0.8489208633093526,0.8251748251748251,0.9037037037037037,0.8489208633093526,0.9242424242424243,0.8701925359479314,0.037352245410254656,23
359,1.137070894241333,0.11389019828062094,0.13567652702331542,0.02711574740368274,False,balanced,entropy,20,auto,2,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8217054263565892,0.8217054263565892,0.8914728682170543,0.8372093023255814,0.8984375,0.8541061046511629,0.03390179189863221,165,0.9075589792970631,0.9118921521425133,0.9545016851227732,0.9130958112662494,0.953266454612185,0.9280630164881568,0.02116670082661168,126,0.8345323741007193,0.8345323741007193,0.8955223880597015,0.8489208633093526,0.9007633587786259,0.8628542716698238,0.02933497689194482,223
197,0.5176473617553711,0.009709332851974036,0.07264814376831055,0.0029224106837996747,False,,gini,10,auto,2,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.7984496124031008,0.8914728682170543,0.8372093023255814,0.890625,0.8509932170542637,0.03563734944675894,271,0.9102070293692827,0.9128550794415021,0.9537794896485314,0.9155031295137217,0.9478835331539026,0.928045652225388,0.018772622358808926,128,0.8489208633093526,0.8194444444444445,0.8955223880597015,0.8489208633093526,0.8923076923076922,0.8610232502861088,0.028950438532126872,284
105,0.6012889862060546,0.013579326315353954,0.07134418487548828,0.0014976365205516082,True,balanced,gini,10,log2,1,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.8294573643410853,0.8914728682170543,0.8372093023255814,0.890625,0.8571947674418606,0.027787658426893548,93,0.915743861338469,0.9123736157920077,0.9480019258545979,0.9121328839672604,0.9517983851235625,0.9280101344151795,0.01795885212564135,129,0.8489208633093526,0.8450704225352113,0.8955223880597015,0.8489208633093526,0.8923076923076922,0.8661484459042621,0.02273762047102373,111
207,0.5152407169342041,0.019760728231473255,0.07385792732238769,0.0034196810386152065,False,,gini,10,log2,2,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.813953488372093,0.8914728682170543,0.8294573643410853,0.890625,0.8509932170542637,0.03319279374423133,271,0.9102070293692825,0.911651420317766,0.9537794896485314,0.9142994703899856,0.9500856373868363,0.9280046094224804,0.019615951326277754,130,0.8428571428571429,0.8333333333333334,0.8955223880597015,0.8405797101449274,0.8939393939393939,0.8612463936668998,0.027524866389356036,271
319,1.0639563083648682,0.08214151197461862,0.16280126571655273,0.06351212403599087,False,balanced,gini,20,log2,2,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.7984496124031008,0.8914728682170543,0.8449612403100775,0.890625,0.8509932170542636,0.03597301339332861,281,0.91478093403948,0.9128550794415021,0.9499277804525759,0.9140587385652383,0.94837288965011,0.9279990844297812,0.01728787597170194,131,0.8428571428571429,0.8142857142857143,0.8955223880597015,0.8550724637681161,0.8923076923076922,0.8600090802556734,0.030703682861056295,306
51,1.002795362472534,0.45455864125868267,0.11285429000854492,0.03915657297893262,True,,entropy,10,auto,1,5,200,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.8062015503875969,0.875968992248062,0.8527131782945736,0.8828125,0.8494307170542635,0.028625491101434912,324,0.9015406836783824,0.9130958112662494,0.9504092441020703,0.9195955705344246,0.9552238805970149,0.9279730380356283,0.02114793114188522,132,0.8428571428571429,0.8251748251748251,0.8805970149253731,0.8633093525179857,0.8854961832061069,0.8594869037362868,0.02276224158447024,318
255,0.7491487026214599,0.20579044443469766,0.11595220565795898,0.03839072514472685,False,,entropy,10,log2,2,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8217054263565892,0.813953488372093,0.8837209302325582,0.8372093023255814,0.90625,0.8525678294573644,0.03614341085271317,218,0.9058738565238325,0.9176697159364468,0.9504092441020703,0.9118921521425132,0.9540004893564962,0.9279690916122718,0.02016897938876868,133,0.8345323741007193,0.8309859154929576,0.887218045112782,0.8489208633093526,0.9090909090909091,0.8621496214213442,0.03079220457322075,242
249,0.5658958435058594,0.02879730291310953,0.07685613632202148,0.005178357004036913,False,,entropy,10,log2,1,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8294573643410853,0.8062015503875969,0.9069767441860465,0.8372093023255814,0.890625,0.8540939922480622,0.038253998890755786,182,0.9068367838228214,0.9164660568127106,0.954260953298026,0.9138180067404911,0.9483728896501101,0.9279509380648318,0.01942535849178399,134,0.8405797101449274,0.8251748251748251,0.9117647058823529,0.851063829787234,0.8923076923076922,0.8641781526594062,0.03257570431115513,165
213,0.8041470050811768,0.20067879210476605,0.1004868507385254,0.03154927009427946,False,,gini,20,auto,2,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8372093023255814,0.8217054263565892,0.8837209302325582,0.8604651162790697,0.8828125,0.8571826550387597,0.024615085327356394,109,0.9171882522869523,0.908521906596052,0.9528165623495427,0.9142994703899855,0.9469048201614877,0.927946202356804,0.018205680674521687,135,0.8489208633093526,0.8368794326241135,0.887218045112782,0.8714285714285713,0.8854961832061069,0.8659886191361853,0.019997398293479577,116
195,0.5273799896240234,0.011055785165993978,0.07254176139831543,0.0018658035174993954,False,,gini,10,auto,1,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8294573643410853,0.813953488372093,0.8992248062015504,0.8449612403100775,0.8828125,0.8540818798449612,0.032134632302409274,206,0.915743861338469,0.9130958112662494,0.9525758305247953,0.9121328839672604,0.9461707854171764,0.9279438345027902,0.017653590364248864,136,0.8428571428571429,0.8309859154929576,0.9037037037037037,0.8571428571428571,0.8854961832061069,0.8640371604805536,0.026916291229959956,174
366,0.28527107238769533,0.003820902205395418,0.049897193908691406,0.0006260072325867295,False,balanced,entropy,20,log2,2,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8372093023255814,0.8217054263565892,0.875968992248062,0.8527131782945736,0.890625,0.8556443798449612,0.02504807475766472,143,0.9046701974000962,0.9167067886374579,0.9518536350505538,0.9182715454983148,0.9481282114020063,0.9279260755976859,0.018657827389615658,137,0.8489208633093526,0.832116788321168,0.8805970149253731,0.8652482269503546,0.8923076923076922,0.863838117162788,0.02155055887334317,189
28,0.29013633728027344,0.013735402800753055,0.05014514923095703,0.0009334209960190961,True,,gini,20,log2,2,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8294573643410853,0.813953488372093,0.8992248062015504,0.8449612403100775,0.90625,0.8587693798449612,0.03728102442482682,41,0.9135772749157438,0.9092441020702937,0.948001925854598,0.9140587385652383,0.9547345241008074,0.9279233131013361,0.01933359712410145,138,0.8428571428571429,0.8333333333333334,0.9037037037037037,0.8550724637681161,0.9090909090909091,0.8688115105506411,0.03149916429786916,41
58,0.30712275505065917,0.01411282961811636,0.0511937141418457,0.0018066484128536086,True,,entropy,10,log2,1,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.813953488372093,0.8062015503875969,0.8837209302325582,0.8449612403100775,0.90625,0.851017441860465,0.03883048283051797,265,0.8962445835339432,0.917910447761194,0.9484833895040924,0.9229658160808859,0.9540004893564962,0.9279209452473223,0.02112397685630147,139,0.8309859154929576,0.8251748251748251,0.887218045112782,0.8550724637681161,0.9090909090909091,0.861508431727918,0.032305581618186995,263
186,0.30776081085205076,0.0027111357694510102,0.05622553825378418,0.009496546229898494,True,balanced,entropy,,log2,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8294573643410853,0.8217054263565892,0.9069767441860465,0.8527131782945736,0.8828125,0.8587330426356589,0.032160918767493114,75,0.9025036109773712,0.9123736157920078,0.9545016851227732,0.9164660568127106,0.9537558111083925,0.9279201559626511,0.021876703713781673,140,0.8428571428571429,0.8391608391608391,0.9104477611940298,0.8652482269503546,0.887218045112782,0.8689864030550296,0.0269729992827543,39
52,0.7558626651763916,0.2559675001546232,0.08046789169311523,0.01879429017696257,True,,entropy,10,auto,2,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8372093023255814,0.8294573643410853,0.8837209302325582,0.8604651162790697,0.8984375,0.8618580426356589,0.026364169441881802,17,0.9046701974000964,0.9085219065960519,0.950168512277323,0.9260953298025999,0.9500856373868363,0.9279083166925816,0.019526801411355658,141,0.851063829787234,0.8450704225352113,0.887218045112782,0.8714285714285713,0.9007633587786259,0.8711088455284848,0.021065615680745383,13
