,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
88,0.3009730339050293,0.011526190451728483,0.03277997970581055,0.0006180093495298655,True,,entropy,,log2,1,2,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8596491228070176,0.8245614035087719,0.831858407079646,0.8584070796460177,0.8938053097345132,0.8536562645551932,0.02446257530473673,346,0.9253086419753086,0.8961479198767334,0.9107030759573133,0.9333019460138104,0.9494664155681105,0.9229855998782552,0.018353084664469627,234,0.8688524590163934,0.846153846153846,0.8480000000000001,0.864406779661017,0.8965517241379309,0.8647929617938376,0.018191579577477673,324
212,0.24944825172424318,0.00555481211881817,0.03334817886352539,0.002681336170167434,False,,gini,20,auto,2,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8771929824561403,0.7982456140350878,0.8495575221238938,0.8672566371681416,0.8938053097345132,0.8572116131035553,0.032786675396107405,249,0.923148148148148,0.8847457627118643,0.9196484620213433,0.9274952919020716,0.9598242310106717,0.9229723791588199,0.023878313380349857,235,0.8852459016393444,0.8244274809160305,0.8617886178861789,0.8717948717948718,0.8965517241379309,0.8679617192748713,0.02475544985072647,251
215,0.4932751178741455,0.00790269468524359,0.0600832462310791,0.006762153385448461,False,,gini,20,auto,2,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.868421052631579,0.8157894736842105,0.8407079646017699,0.8672566371681416,0.8938053097345132,0.8571960875640429,0.02666014073047385,260,0.9219135802469136,0.8915254237288136,0.9149403640929064,0.9287507846829881,0.9576271186440677,0.9229514542791378,0.02139571955747644,236,0.8760330578512396,0.8396946564885496,0.8524590163934426,0.8717948717948718,0.8965517241379309,0.867306665333207,0.01966948448530868,278
356,0.2858027458190918,0.0093148148329659,0.03230738639831543,0.0015801027314030235,False,balanced,entropy,20,auto,2,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8596491228070176,0.8157894736842105,0.8495575221238938,0.8584070796460177,0.911504424778761,0.8589815246079802,0.030704383408696134,194,0.9271604938271605,0.8878274268104777,0.9190207156308852,0.923728813559322,0.9569993722536095,0.922947364416291,0.022030564895475703,237,0.8688524590163934,0.8372093023255813,0.859504132231405,0.8620689655172413,0.9152542372881356,0.8685778192757514,0.025641545409493094,232
342,0.2812370777130127,0.011730216602365869,0.036211490631103516,0.0027242075929122963,False,balanced,entropy,10,auto,2,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8596491228070176,0.8157894736842105,0.8584070796460177,0.8761061946902655,0.9203539823008849,0.8660611706256793,0.033691408066111116,10,0.9191358024691358,0.8878274268104777,0.9161958568738229,0.9322033898305084,0.9591964846202135,0.9229117921208317,0.02320856424294818,238,0.8688524590163934,0.8372093023255813,0.8688524590163935,0.8793103448275862,0.923076923076923,0.8754602976525756,0.027686211681780506,25
188,0.2966207504272461,0.006457132126409422,0.03151102066040039,0.00048633961930722667,True,balanced,entropy,,log2,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.868421052631579,0.8157894736842105,0.831858407079646,0.8584070796460177,0.9203539823008849,0.8589659990684675,0.03593669100469734,229,0.9203703703703704,0.8899845916795068,0.908662900188324,0.9347143753923416,0.960765850596359,0.9228996176453805,0.023941262492113854,239,0.8760330578512396,0.8421052631578948,0.8455284552845529,0.8620689655172413,0.923076923076923,0.8697625329775704,0.029302388126681535,196
279,0.5262935161590576,0.007685521034044918,0.056661033630371095,0.007879600598219643,False,,entropy,,auto,2,5,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8596491228070176,0.8070175438596491,0.8495575221238938,0.8672566371681416,0.9026548672566371,0.8572271386430679,0.030821946080055625,244,0.9265432098765432,0.8893682588597844,0.9180790960451977,0.9243565599497803,0.9560577526679221,0.9228809754798455,0.02127180329099046,240,0.8666666666666667,0.8307692307692307,0.8617886178861789,0.8717948717948718,0.9059829059829059,0.8674004586199707,0.024007474555106437,274
318,0.4169149875640869,0.11181449476162866,0.04944281578063965,0.015262872405412338,False,balanced,gini,20,log2,2,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.868421052631579,0.8245614035087719,0.831858407079646,0.8672566371681416,0.8938053097345132,0.8571805620245303,0.025590893292480633,270,0.9219135802469136,0.8983050847457628,0.9089767733835531,0.9243565599497803,0.9607658505963591,0.9228635697844737,0.02114557491379888,241,0.8760330578512396,0.846153846153846,0.8429752066115702,0.8717948717948718,0.8965517241379309,0.8667017413098916,0.01994592372140535,285
113,1.0635042190551758,0.12551711997239065,0.09199457168579102,0.022501037183020482,True,balanced,gini,20,auto,1,2,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.868421052631579,0.8157894736842105,0.8407079646017699,0.8584070796460177,0.911504424778761,0.8589659990684677,0.03177283359023125,213,0.9222222222222223,0.8902927580893683,0.9166666666666666,0.9245134965473949,0.9606089139987445,0.9228608115048793,0.022481565512932445,242,0.8780487804878048,0.8396946564885496,0.8524590163934426,0.8620689655172413,0.9137931034482759,0.8692129044670628,0.02556764533265294,212
74,0.28902807235717776,0.00811725800664219,0.0322481632232666,0.0006541467852997465,True,,entropy,20,log2,1,5,100,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.868421052631579,0.8245614035087719,0.831858407079646,0.8495575221238938,0.9026548672566371,0.8554106505201056,0.028078211846262895,316,0.9407407407407408,0.8838212634822804,0.9130571249215317,0.9212178279974891,0.955430006277464,0.9228533926839011,0.02450853736010503,243,0.8760330578512396,0.846153846153846,0.8455284552845529,0.8547008547008546,0.9059829059829059,0.8656798239946799,0.022975670207091937,303
295,0.6057424068450927,0.1201730884311789,0.05276122093200684,0.0019926455891947263,False,balanced,gini,10,auto,2,5,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.868421052631579,0.8070175438596491,0.8495575221238938,0.8761061946902655,0.8938053097345132,0.8589815246079802,0.029611221330122003,194,0.9262345679012346,0.8930662557781202,0.9070935342121783,0.9274952919020716,0.9601381042059007,0.9228055507999009,0.02262195618130245,244,0.8760330578512396,0.8307692307692307,0.8617886178861789,0.8793103448275862,0.8965517241379309,0.8688905950944333,0.02203815108840271,223
147,0.6152533531188965,0.005441614170646585,0.05365843772888183,0.002510127494303651,True,balanced,entropy,10,auto,1,5,200,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.868421052631579,0.8157894736842105,0.8584070796460177,0.8672566371681416,0.8938053097345132,0.8607359105728923,0.025380197348235982,135,0.9237654320987654,0.8979969183359015,0.9196484620213434,0.9205900816070307,0.9519774011299436,0.9227956590385968,0.017217790175197683,245,0.8760330578512396,0.8396946564885496,0.8688524590163935,0.8717948717948718,0.8983050847457628,0.8709360259793634,0.018741116011311027,148
210,0.5161774635314942,0.008331978912016213,0.06513700485229493,0.006041217916115321,False,,gini,20,auto,1,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8771929824561403,0.8157894736842105,0.8495575221238938,0.8672566371681416,0.9026548672566371,0.8624902965378046,0.028983799704281735,79,0.924537037037037,0.8944530046224961,0.9172944130571249,0.9213747645951037,0.9562146892655368,0.9227747817154597,0.01977599811411902,246,0.8852459016393444,0.8372093023255813,0.859504132231405,0.8717948717948718,0.9026548672566371,0.8712818150495678,0.022267363032876814,132
382,0.29119672775268557,0.025669952877799655,0.03266754150390625,0.0013394066562022226,False,balanced,entropy,,log2,2,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.868421052631579,0.8333333333333334,0.8495575221238938,0.8672566371681416,0.8938053097345132,0.8624747709982922,0.020277602789750014,97,0.9203703703703704,0.8949152542372881,0.9196484620213434,0.9249843063402385,0.9538606403013182,0.9227558066541117,0.018777215676856585,247,0.8760330578512396,0.8527131782945736,0.8617886178861789,0.8695652173913044,0.8965517241379309,0.8713303591122454,0.014825603540542435,130
186,0.6091593265533447,0.0175101440716713,0.059959793090820314,0.014244616831301932,True,balanced,entropy,,log2,1,5,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8771929824561403,0.8245614035087719,0.831858407079646,0.8672566371681416,0.8938053097345132,0.8589349479894427,0.026582806809705466,241,0.9299382716049382,0.8939907550077041,0.9121155053358444,0.9259259259259259,0.9516635279347144,0.9227267971618254,0.019172552303828493,248,0.8852459016393444,0.846153846153846,0.8480000000000001,0.8717948717948718,0.8965517241379309,0.8695492687451987,0.019961344624987262,199
238,0.24008984565734864,0.003742461745853841,0.03275213241577148,0.0007333531270859384,False,,gini,,log2,2,5,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8596491228070176,0.8157894736842105,0.8141592920353983,0.8584070796460177,0.9026548672566371,0.8501319670858563,0.032836409628891866,376,0.9194444444444445,0.889060092449923,0.9149403640929065,0.9293785310734464,0.960765850596359,0.9227178565314158,0.023220956638383496,249,0.8666666666666667,0.8372093023255813,0.8292682926829269,0.8620689655172413,0.9043478260869564,0.8599122106558745,0.0263790444923966,375
184,0.3014575481414795,0.013335561018905992,0.04106779098510742,0.01677858421720807,True,balanced,entropy,,log2,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8771929824561403,0.8070175438596491,0.8495575221238938,0.8672566371681416,0.9026548672566371,0.8607359105728923,0.031878435690633374,135,0.9285493827160494,0.8887519260400617,0.910075329566855,0.9285938480853735,0.9574701820464533,0.9226881336909585,0.0227586098347166,250,0.8833333333333333,0.8333333333333333,0.8617886178861789,0.8695652173913044,0.9059829059829059,0.8708006815854112,0.02400584146547166,153
294,0.5419430255889892,0.013575114127661264,0.06177515983581543,0.007512945908156792,False,balanced,gini,10,auto,2,5,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8771929824561403,0.8157894736842105,0.8495575221238938,0.8672566371681416,0.8938053097345132,0.8607203850333798,0.026653621154747703,167,0.9169753086419753,0.8924499229583975,0.9177652228499686,0.9259259259259259,0.9601381042059007,0.9226508969164338,0.021836654811281712,251,0.8833333333333333,0.8396946564885496,0.859504132231405,0.8717948717948718,0.8965517241379309,0.8701757435972182,0.01956740173726504,174
228,0.2608962059020996,0.011182515730381192,0.03290605545043945,0.0005824564033192587,False,,gini,,auto,2,2,100,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8771929824561403,0.8070175438596491,0.8495575221238938,0.8761061946902655,0.8938053097345132,0.8607359105728923,0.030368685517766364,135,0.9271604938271606,0.8933744221879815,0.9070935342121782,0.9252981795354677,0.9601381042059008,0.9226129467937378,0.02250231803927833,252,0.8852459016393444,0.8307692307692307,0.8617886178861789,0.8793103448275862,0.8947368421052632,0.8703701874455205,0.02252476970749666,167
160,0.3159642219543457,0.010398009087963817,0.032776165008544925,0.0010435142479542651,True,balanced,entropy,20,auto,1,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.868421052631579,0.8333333333333334,0.8407079646017699,0.8761061946902655,0.911504424778761,0.8660145940071418,0.02787632128592135,20,0.9337962962962963,0.8853620955315871,0.9194915254237288,0.9252981795354677,0.9489956057752668,0.9225887405124693,0.021098287785093112,253,0.8760330578512396,0.8527131782945736,0.8524590163934426,0.8813559322033898,0.9137931034482759,0.8752708576381844,0.022586728413944653,29
237,0.4875491142272949,0.01817293811202266,0.0540318489074707,0.0036019354439239567,False,,gini,,log2,2,2,200,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8771929824561403,0.8070175438596491,0.8495575221238938,0.8761061946902655,0.8938053097345132,0.8607359105728923,0.030368685517766364,135,0.9203703703703704,0.892758089368259,0.9149403640929064,0.9290646578782172,0.955743879472693,0.9225754722364892,0.020466980434808955,254,0.8852459016393444,0.8307692307692307,0.8617886178861789,0.8793103448275862,0.8965517241379309,0.8707331638520541,0.022925559957345295,156
345,0.552518367767334,0.01679703731696358,0.054007673263549806,0.003611559655060417,False,balanced,entropy,10,log2,1,2,200,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8596491228070176,0.8157894736842105,0.8407079646017699,0.8672566371681416,0.9026548672566371,0.8572116131035553,0.028844747729804474,249,0.9268518518518519,0.8906009244992297,0.9136848713119899,0.9268675455116133,0.9548022598870056,0.922561490612338,0.020864748588263066,255,0.8688524590163934,0.8396946564885496,0.8524590163934426,0.8695652173913044,0.9043478260869564,0.8669838350753294,0.021734271278762218,280
148,0.3094027519226074,0.009120523059223265,0.03236489295959473,0.0017024084430586105,True,balanced,entropy,10,auto,2,2,100,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8508771929824561,0.8245614035087719,0.8407079646017699,0.8672566371681416,0.8849557522123894,0.8536717900947057,0.02091181248674016,340,0.9234567901234567,0.8946070878274268,0.9212178279974891,0.9221594475831765,0.9513496547394853,0.9225581616542069,0.017960933174516622,256,0.8571428571428572,0.846153846153846,0.8524590163934426,0.8717948717948718,0.8907563025210085,0.8636613788012053,0.01596738142078114,343
364,0.27388296127319334,0.01000173616504872,0.03163905143737793,0.00033324887790413835,False,balanced,entropy,20,log2,2,2,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.868421052631579,0.8157894736842105,0.831858407079646,0.8584070796460177,0.9026548672566371,0.855426176059618,0.03011580908886649,304,0.9274691358024691,0.8869029275808937,0.9116446955430006,0.9293785310734464,0.9573132454488387,0.9225417070897297,0.023103891712399502,257,0.8760330578512396,0.8396946564885496,0.8429752066115702,0.8596491228070176,0.9059829059829059,0.8648669899482566,0.024311817335415653,321
